text	label
tackles the difficult subject of grief and loss with such life-embracing spirit that the theme doesn't drag an audience down . 	1
some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options . 	1
a living testament to the power of the eccentric and the strange . the fact that it isn't very good is almost beside the point . 	1
this cinema verite speculation on the assassination of john f . kennedy may have been inspired by blair witch , but it takes its techniques into such fresh territory that the film never feels derivative . 	1
this movie in a single breath goes to the very heart of the russian experience . 	1
the teamster's union goes on strike against overnite transportation , a nationwide freight company that has resisted unionization . 	0
exhibits the shallow sensationalism characteristic of soap opera . . . more salacious telenovela than serious drama . 	1
the companies' ceos and attorneys are summoned to a final round of mediation , at an off-shore location . 	0
a movie that's full of deft , off-center observations about the world of filmmaking . 	1
the story drifts so inexorably into cliches about tortured ( and torturing ) artists and consuming but impossible love that you can't help but become more disappointed as each overwrought new sequence plods on . 	1
it has been 10 years since a 13 year old eve has left her homeland and emigrated in nyc with her parents . 	0
s1m0ne's satire is not subtle , but it is effective . it's a quirky , off-beat project . . . . 	1
martha is rich in contradictions , her tightly wound personality running counter to the sensual pleasure she offers others through her art . 	1
it's thoroughly entertaining and nonpatronizing , and occasionally even insightful . 	1
he's lost his super powers , and it will take all of bachelorman's skill and cunning to get his lois lane back . 	0
he'll do anything to make her love him again . 	0
he faces the hostility and malice of the modern world . 	0
james clayton ( farrell ) might not have the attitude of a typical recruit , but he is one of the smartest graduating seniors in the country - and he's just the person that walter burke ( pacino ) wants in the agency . 	0
but , things go frightfully wrong and the game turns into a struggle to make it out of the house alive . 	0
but this time , they're gonna have to face both the police - and the mafia ! 	0
amerika , zed and kyle are good friends until the excitingly undermedicated bitch goddess trasha enters the frame , cutting kyle off from his friends and their vacuous and unencumbered world of beer and porn . 	0
three families , living in a three storey building , leave for their summer vacations . 	0
a minor film with major pleasures from portuguese master manoel de oliviera . . . 	1
although the editing might have been tighter , hush ! sympathetically captures the often futile lifestyle of young people in modern japan . 	1
in capturing the understated comedic agony of an ever-ruminating , genteel yet decadent aristocracy that can no longer pay its bills , the film could just as well be addressing the turn of the 20th century into the 21st . 	1
birot's directorial debut ( she co-wrote the script with christophe honor� ) isn't so much bad as it is bland . 	1
two american mafiosi , gino and settimo , take refuge in the glasgow cafe owned by their scottish/italian cousin . 	0
the new version isn't just endless . it heightens the deeply conservative spirit of giuseppe tornatore's fable in a surprising new way . 	1
in theory , a middle-aged romance pairing clayburgh and tambor sounds promising , but in practice it's something else altogether -- clownish and offensive and nothing at all like real life . 	1
